,0,1,2,3,4,5,6,7,8,9,10,11,12,username
592,Male,Female,apolitical,Hindi,Bought House,complicated,Jainism,Delhi,R,Ram Lal Anand College,PALDEN KHANGSAR SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",PVH,sifat.chugh
593,Male,Female,apolitical,English,Bought Vehicle,married,Jainism,Chennai,Frequency analysis,Netaji Subhash Institute of Technology,EAST POINT ENGLISH SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Xcel Energy,anmol.sethi.5055
594,,Female,right,,New Job,complicated,,Ahmedabad, ERP systems,Kamla Nehru College for Women,SUNRISE MODEL,It took me a long time not to judge myself through someone elses eyes. Sally Field,Catalent,ajeya.akhilanand
595,Male,Male,left,Punjabi,New Job,single,Hindu,Kanpur,,Janki Devi Memorial College,VISION ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Timken,100010141837433
596,Male,Female,,Hindi,Bought Vehicle,single,Sikh,Pune, Scala,Satyawati College (Evening),EVERGREEN ENGLISH SCHOOL,It took me a long time not to judge myself through someone elses eyes. Sally Field,Leidos Holdings,tamoghno.saha
597,Female,Male,right,Hindi,,committed,Hindu,Delhi,C#,Swami Shraddhanand College,CHILDRENS WORLD ACADEMY (PVT,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Alliant Energy,jacobxp9
598,Female,Male,apolitical,,Bought Vehicle,complicated,Hindu,Kolkata,Adobe Creative Suite,P.G.D.A.V. College,LORETO CONVENT SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Healthcare Services Group,anil.baheti
599,Female,Male,left,Tamil,,complicated,Buddhism,Nagpur, ERP systems,Rajkumari Amrit Kaur College of Nursing,PEMA SAMPHEL ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Skechers U.S.A.,vishal.gyanchandani.52
600,Female,Male,apolitical,Hindi,Graduated,single,Hindu,Ahmedabad,Mathematics ,Shaheed Sukhdev College of Business Studies,GRACE ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Avon Products,psgoradia
601,Male,Female,right,Punjabi,Bought House,committed,Hindu,Jaipur,C#,Keshav Mahavidyalaya,HILL BUDS ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Quad/Graphics,aarish.chhabra.1
602,Male,Female,,,Bought Vehicle,complicated,Hindu,Ahmedabad, Google Analytics,Sri Guru Gobind Singh College of Commerce,EBENEZER ACADEMY,,Timken,jatin.singhal.397
603,Male,Female,apolitical,Hindi,Bought House,married,Buddhism,Kanpur,,Lady Hardinge Medical College,GOOD SHEPHERD SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Cleveland-Cliffs,SaarthaKataria3
604,Female,Male,right,Hindi,Bought House,complicated,Sikh,Delhi, CRMs,Lady Hardinge Medical College,RANGUTHANG HEDH-ZI-BAH,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Amica Mutual Insurance,saransh99907
605,,,,Tamil,Married,divorced,Christian,Lucknow, Google Search Console Operator,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),ST PETERS SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Chemours,Kavyajajoo99
606,Female,Male,apolitical,Tamil,Bought Vehicle,single,Hindu,Delhi, Google Search Console Operator,Moti Lal Nehru College,ENGLIGHTENED ACADEMY,,Skechers U.S.A.,anvit.sachdev
607,Male,Female,apolitical,Tamil,Bought Vehicle,single,Hindu,Nagpur, Ableton Live Suite,Sri Aurobindo College,RAMAN HIDDEN VALLEY ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Olin,25.avni.25
608,Female,Male,left,,New Job,live-in,Christian,Jaipur, Ableton Live Suite,IIIT Delhi,JUBILANT SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Western Digital,100001188140967
609,Male,Female,,Hindi,Graduated,,Hindu,Chennai,SEM Marketing,Deshbandhu College(Morning),ZENITH PUBLIC SCHOOL,,Electronic Arts,jayant.malik.75
610,,Male,,English,New Job,,,Delhi,SEM Marketing,Deen Dayal Upadhyaya College,KIDS WORLD (PVT),,Eversource Energy,vaarya.srivastava
611,Male,Female,left,Hindi,Bought Vehicle,single,Hindu,Chennai, operating a PoS,Miranda House,SA-VELLIE ROW,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Global Partners,raghav.rathi.999
612,Female,Male,right,Punjabi,Bought Vehicle,live-in,Muslim,Nagpur, Stethoscope Usage,Kalindi College for Women,INDRAKIL SARASWATI VIDHALAYA,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Hexion,m0bi5
613,Female,Male,left,Tamil,,married,Sikh,Delhi,Accounting ,Chacha Nehru Bal Chikitsalaya,PRASHANTI VIDYA GIRI,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Edison International,sarth.dahuja
614,,Female,right,Hindi,Married,complicated,Hindu,Hyderabad,Mathematics ,Durga Bai Deshmukh College of Special Edu.(VI),EDEN GARDEN SCHOOL (P),"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Hologic,yash.patil.9406417
615,,Other,left,Hindi,Bought Vehicle,divorced,Hindu,Mumbai,operating a road roller,Bhagini Nivedita College,SARASWATI VIDYA NIKETAN,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",NOW,aadit.kapoor.71
616,,Male,right,Punjabi,Bought Vehicle,single,,Ahmedabad,Frequency analysis,Mata Sundri College for Women,HANSAVAHINI SISHU MANDIR AMBA,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Ciena,prathamesh.chaudhari.1004
617,Male,Female,apolitical,Tamil,,,,Bangalore,Frequency analysis,Shaheed Rajguru College of Applied Sciences for Women,STAR LIGHT ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Ventas,vinny.singhal.5
618,Male,Female,right,Hindi,,complicated,Christian,Mumbai,R,Rajdhani College,RRAGHUNANDA SAPKOTA MEMORIAL SCHOOL,,Greif,adhyayan.khanna.98
619,Male,Female,apolitical,Hindi,Married,committed,Hindu,Lucknow, pallet-stacker,P.G.D.A.V. College,LITTLE ANGELS ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",RPM International,montu.jain.315
620,Female,,apolitical,Hindi,Bought Vehicle,complicated,Atheist,Bangalore, Ableton Live Suite,Lady Hardinge Medical College,"BAHAI SCHOOL, SARAMSA","Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",PNC Financial Services,shagunrungta
621,Female,Male,apolitical,Tamil,Bought Vehicle,,,Kolkata,Frequency analysis,Indira Gandhi Institute of Physical Education & Sports Sciences,HIMALAYAN RISING ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Conduent,nikita.chopra.505
622,Male,Female,,Punjabi,,,Hindu,Chennai,operating a road roller,Moti Lal Nehru College,ENGLIGHTENED ACADEMY,The only place you find success before work is in the dictionary. May V Smith,Hilton Worldwide Holdings,krishnakant.vyas.71
623,Male,Female,left,Hindi,Graduated,,Jainism,Hyderabad,operating a road roller,Kasturba Hospital,GREEN VALE ACADEMY,,Dean Foods,vasu.sood.948
624,,,left,,Married,,Buddhism,Kolkata, Ableton Live Suite,Maharshi Valmiki College of Education,EUREKA RESIDENTIAL SCHOOL BRANCH II,"Hope never abandons you, you abandon it. George Weinberg",Jabil,Pushpraj17307
625,,Male,right,Punjabi,New Job,live-in,Buddhism,Bangalore, forklifting,University College of Medical Sciences,HIMALAYAN ENGLISH ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Digital Realty Trust,vidushis
626,Male,Female,apolitical,Hindi,Graduated,committed,Atheist,Nagpur,SEM Marketing,Gargi College,"LITTLE ANGEL ACADEMY, PIPALAY","If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",NuStar Energy,AliKhan2510
627,Female,Male,right,English,Bought House,committed,Muslim,Chennai,operating a road roller,School of Rehabilitation Sciences,SARASWATI VIDYA NIKETAN,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Chesapeake Energy,ankush.yadav.391
628,Male,Female,,Hindi,,,Buddhism,, ERP systems,Keshav Mahavidyalaya,KID FOUNDATION ENGLISH SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Stericycle,lakshya.bansal1
629,Male,Female,left,Bengali,Bought Vehicle,committed,Muslim,,Java,National Institute of Health & Family Welfare,VENUS ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Jabil,100017424158038
630,,Female,left,Hindi,Bought Vehicle,live-in,,Ahmedabad, Google Analytics,Zakir Husain Delhi College,SHARON VALLEY SCHOOL,,ITT,yash.chaurasia.330
631,Female,,,Punjabi,New Job,live-in,Hindu,Kolkata,operating a road roller,IIIT Ahemdabad,ST JOSEPH SCHOOL,,CUNA Mutual Group,pranjal.singh.16100
632,Male,Female,left,,Bought House,,Hindu,Pune, forklifting,St. Stephen's College,MAYAL KATEN NAMGYALLING ACADEMY SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Conduent,100002999761112
633,Male,Female,left,Tamil,Graduated,committed,Hindu,Nagpur, Google Analytics,Netaji Subhash Institute of Technology,SHINING STAR ACADEMY,The only place you find success before work is in the dictionary. May V Smith,Weyerhaeuser,100005050664528
634,Male,Female,left,Tamil,Married,live-in,Jainism,Mumbai,SEM Marketing,IIT Roorkee,VIDYA BHARATI SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",CDW,sai.santosh21099
635,Female,Male,apolitical,,New Job,married,Jainism,Delhi,R,IIT Delhi,STAR LIGHT ACADEMY,,United States Steel,aditya.pradeep.184
636,Male,Female,left,Punjabi,Bought Vehicle,divorced,Hindu,Nagpur,SEM Marketing,Moti Lal Nehru College,SARASWATI VIDYALAYA KYONGSHA,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Kansas City Southern,dheeraj.r.reddy.1
637,Female,Male,left,Hindi,,committed,Christian,Kanpur,,Vallabhbhai Patel Chest Institute,NEW GARDEN ENG SACHOOL (PVT),Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Jacobs Engineering Group,aryan.ahuja.906
638,Male,Female,left,Bengali,Bought House,single,Christian,Bangalore,Frequency analysis,Moti Lal Nehru College,SOUTH POINT ACADEMY,,Stanley Black & Decker,abhishek.sundaresan.7
639,Female,Male,,,New Job,married,Atheist,Hyderabad,operating a road roller,Lady Shri Ram College for Women,JUBILANT PVT SCHOOL,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Kohl's,sahana.pillappa
640,,Other,apolitical,Punjabi,Married,married,Hindu,Visakhapatnam, CRMs,Institute of Human Behaviour & Allied Sciences,ANTASHKARAN CHILD ACHADAMY,The only place you find success before work is in the dictionary. May V Smith,Huntington Ingalls Industries,harsh.lohia.587
641,Female,Male,,Hindi,New Job,live-in,Jainism,Chennai, Google Search Console Operator,Zakir Husain Delhi College,BETHESDA ACADEMY (PVT),There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,USG,chinki.sp01
642,Male,Female,,English,New Job,complicated,Atheist,Delhi,Java,Ramanujan College,PRATAP INTERNATIONAL SCHOOL,,H.B. Fuller,ayush.kapoor.48
643,,,right,Hindi,Bought House,divorced,Jainism,Chennai, Scala,Deen Dayal Upadhyaya College,MANJUSHREE ENGLISH SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Bed Bath & Beyond,100006254024673
644,Male,Female,left,Bengali,Bought Vehicle,single,Hindu,Jaipur, CRMs,Chacha Nehru Bal Chikitsalaya,LITTLE ANGELS ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Pfizer,sandeep.mogha.1
645,Male,Female,,Hindi,New Job,committed,Muslim,Mumbai, bookkeeping,Jesus & Mary College,RAINDOW PRY (PVT),,Supervalu,anmol.singhal.397
646,Male,Female,right,English,,divorced,Sikh,Delhi,SEM Marketing,National Institute of Health & Family Welfare,MARIGOLD NURSERY SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Tutor Perini,anshul.gautam.754
647,Male,Female,,Hindi,,live-in,Buddhism,Delhi,Mathematics ,Maulana Azad Medical College,PARADISE ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Infor,sahiba.ansari.10
648,,,right,Hindi,,complicated,Buddhism,Delhi,Frequency analysis,Ramanujan College,MOUNT SINAI ACADEMY,,Arista Networks,anubha.gulati.7
649,Male,,right,Punjabi,Bought House,committed,,Lucknow,Accounting ,,NORTH SIKKIM ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Delek US Holdings,shagun.sharma.507027
650,Female,Male,left,English,Married,committed,Hindu,Jaipur,Frequency analysis,Kasturba Hospital,TINY PEARLS,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Tribune Media,deepti.awasthi.5836
651,Female,Male,left,Hindi,Bought House,single,Hindu,Delhi,Mathematics ,College of Art,SUNRISE MODEL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Massachusetts Mutual Life Insurance,manvi.sharma.5283
652,Female,Male,,English,Married,live-in,Sikh,Surat, C++,IIT Kanpur,TINY TOTS SCHOOL (P),,ADT,salman.alam.13
653,,Other,,English,Bought House,married,Muslim,Kolkata, Scala,Rajkumari Amrit Kaur College of Nursing,DENZONG PEMA CHOELING ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Fortive,stiswa
654,Female,Female,apolitical,English,Bought House,single,Christian,Mumbai,Accounting ,Kamla Nehru College for Women,VINEYARD PRIVATE SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Humana,adhar.mendiratta2
655,Male,Female,apolitical,Hindi,,,Hindu,Surat,Frequency analysis,Ayurvedic & Unani Tibia College,ST MARYS SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",H.B. Fuller,sorav.aggarwal.127
656,Female,Male,,English,Bought Vehicle,complicated,Muslim,Pune,C#,Acharya Narendra Dev College,BETHESDA ACADEMY (PVT),"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",R.R. Donnelley & Sons,corni.tiger
657,Male,Female,right,Hindi,Graduated,complicated,Jainism,Delhi, operating a PoS,Shaheed Bhagat Singh College (Evening),JUBILANT SCHOOL,,Dentsply Sirona,nemoozzee
658,Male,Female,right,Hindi,,single,Atheist,Delhi,,Satyawati College,HOSSANA ENGLISH SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Booz Allen Hamilton,jas.batra.92
659,Male,Female,left,Bengali,,single,,Surat,operating a road roller,Shivaji College,RAINBOW ACADEMY (PVT),It took me a long time not to judge myself through someone elses eyes. Sally Field,CSX,arnav.bhatnagar.27
660,Female,Male,left,Hindi,Bought Vehicle,single,Muslim,Pune, operating a PoS,All India Institute of Ayurveda,SWARSWATI BAL VIDHALAYA,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,C.H. Robinson Worldwide,siddhantbajaj
661,Female,Male,,Hindi,Graduated,single,Hindu,Mumbai, Google Search Console Operator,,PARAMOUNT E.SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",PolyOne,the.vansh18
662,Male,Female,right,Hindi,Bought House,single,Muslim,Ahmedabad,Mathematics ,Holy Family College of Nursing,HIMALAYAN ENGLISH ACADEMY,,Warner Music Group,dakshah
663,Male,Female,apolitical,English,Graduated,committed,Jainism,Bangalore, ERP systems,Sri Aurobindo College (Evening),MODERN ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Valero Energy,shubham.chauhan.9465
664,Male,Female,right,English,New Job,committed,Muslim,Hyderabad,Java,Maulana Azad Medical College,JUBILANT PVT SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",BlueLinx Holdings,100007792605621
665,Male,Female,apolitical,Tamil,Married,,Buddhism,Visakhapatnam, Stethoscope Usage,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),WISDOM VALLEY ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Revlon,Sachin.nNandal
666,Female,Male,apolitical,Hindi,New Job,live-in,Jainism,Visakhapatnam,R,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),DREAM LAND ACADEMY (PVT,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Stryker,100007022147752
667,Female,Male,apolitical,English,Bought Vehicle,live-in,Jainism,Surat, Ableton Live Suite,Durga Bai Deshmukh College of Special Edu.(VI),PRASHANTI VIDYA GIRI,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",US Foods Holding,sanjivani.saxaenaa.1
668,,Male,apolitical,Hindi,Graduated,,Jainism,Surat,C#,Hans Raj College,EAST POINT SS (PVT),,Charles Schwab,rhythmpatelofficial
669,,Other,left,Hindi,Bought House,live-in,Sikh,Pune, Scala,Maulana Azad Medical College,EUREKA RESIDENTIAL SCHOOL BRANCH II,It took me a long time not to judge myself through someone elses eyes. Sally Field,MDC Holdings,sadhshanaya
670,Female,Male,left,English,Graduated,committed,Muslim,Bangalore, Google Search Console Operator,IIIT Ahemdabad,TENDER FEET ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Alexion Pharmaceuticals,hamza.chinikamwala
671,Male,Female,,Hindi,Bought House,,Sikh,,,Shaheed Bhagat Singh College (Evening),ST. THOMAS SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",CDK Global,saketh.saran.1
672,Female,Male,left,Punjabi,Married,single,Buddhism,Chennai, Google Analytics,Bharati College,BAPTIST ENG . SCHOOL (PVT),"Hope never abandons you, you abandon it. George Weinberg",Echo Global Logistics,naman.gupta.3760430
673,Female,Male,,Punjabi,Bought Vehicle,committed,Christian,Pune,,Maharshi Valmiki College of Education,JUVENTUS ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Sealed Air,zarif.hosain.94
674,,Female,right,Hindi,Married,complicated,Muslim,Pune, C++,Gargi College,AMBIKA DAHAL MEM. SCHOOL (PVT),,Equifax,Jagan.Nikilesh
675,,Other,apolitical,Hindi,Bought Vehicle,divorced,Jainism,Kanpur,Accounting ,Bhagini Nivedita College,SUNRISE MODEL,,Gilead Sciences,parth.gala.54
676,Female,Male,apolitical,English,New Job,single,Christian,Nagpur,Mathematics ,Hindu College,VENUS ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Total System Services,100008189056030
677,Female,Male,right,Punjabi,New Job,,Muslim,Kanpur,Adobe Creative Suite,Lady Hardinge Medical College,FUTURE BRIGHTER ACADEMY,,Stepan,diya.popli.92
678,Male,,apolitical,Tamil,,live-in,Muslim,Lucknow, bookkeeping,Rajdhani College,GEN NEXT ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",NiSource,suhavib
679,,Female,,Bengali,New Job,single,Jainism,Chennai,SEM Marketing,Kamla Nehru College for Women,GRACE ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Tempur Sealy International,gandharv.mohan.98
680,Male,,left,Punjabi,Graduated,single,Sikh,Surat,Java,Nehru Homeopathic Medical College & Hospital,MAYAL KATEN NAMGYALLING ACADEMY SCHOOL,,MDC Holdings,sezal.chug
681,Male,Female,right,Hindi,Graduated,married,Hindu,Ahmedabad,R,Bhim Rao Ambedkar College,SUN RISE ENGLISH SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Toro,abhineetnayyar.189
682,Male,,apolitical,English,,divorced,,Visakhapatnam, Scala,All India Institute of Ayurveda,KALIKA SANSKRIT VIDHYALAYA,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Annaly Capital Management,lavanya.verma.92560
683,Male,Female,left,Tamil,New Job,single,Buddhism,Ahmedabad,Accounting ,Lakshmi Bai College for Women,GEN NEXT ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Cummins,rakesh.popli.568
684,Female,Male,left,Bengali,New Job,committed,Muslim,Delhi, pallet-stacker,Keshav Mahavidyalaya,SUNRISE SCHOOL (PVT),I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,DaVita,aneesha.pal
685,Male,Female,,Bengali,Bought House,live-in,Muslim,Visakhapatnam,operating a road roller,College of Art,NEW VISION ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Bloomin' Brands,nupur.yadav11
686,Male,Female,apolitical,Punjabi,Married,divorced,Christian,Lucknow,Java,Atma Ram Sanatan Dharma College,SOUTHERN LIGHTS ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Quanta Services,100000278225670
687,Female,Male,right,English,Bought House,divorced,Jainism,Delhi,C#,Daulat Ram College,PHUSPANJALI VIDHALAYA,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Packaging Corp. of America,100004863696000
688,Female,Male,,English,Bought House,single,Hindu,Mumbai,Accounting ,Zakir Husain Post Graduate Evening College,PRATAP INTERNATIONAL SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Owens & Minor,siddarth.balasubramanian
689,,Male,right,,Bought House,single,Buddhism,Visakhapatnam, CRMs,School of Rehabilitation Sciences,LITTLE ANGELS ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Aramark,aman.jaat.545
690,Male,Female,,English,Graduated,live-in,Jainism,Hyderabad, operating a PoS,Durga Bai Deshmukh College of Special Edu.(VI),MT.CARMEL ACADEMY,,Westlake Chemical,pahuni.sharma
691,Female,Male,left,Tamil,Bought Vehicle,complicated,,Kolkata, Scala,College of Vocational Studies,HIMALAYAN RADIANT ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Popular,hanny.samaria.1
692,Female,Male,right,,Graduated,complicated,Muslim,Delhi,R,College of Art,SARASWATI SISHU NIKETAN,,Altice USA,ruhi.shukla.35
693,Female,Male,apolitical,Punjabi,Married,single,Jainism,Jaipur,Java,Ramjas College,Hansraj Academy,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Matson,manank97
694,Female,Male,right,Tamil,Bought House,divorced,Hindu,Jaipur, Crystallization ,Kasturba Hospital,WOODSTOCK SCHOOL SOMBAREY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Darling Ingredients,amit.jaggi.50
695,Female,Male,apolitical,Punjabi,Bought House,,,,C#,Moti Lal Nehru College,WISE TEMPLE ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Graphic Packaging Holding,adityaguptamumbai
696,,Female,right,English,Bought House,divorced,,Jaipur,Mathematics ,College of Vocational Studies,VENUS ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,KB Home,antriksh.chaudhary.07
697,Female,Male,right,Hindi,,live-in,Buddhism,Pune,SEM Marketing,Shyam Lal College,VINEYARD PRIVATE SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Sally Beauty Holdings,samarth.singhal.180
698,Male,Female,apolitical,,,single,,Kanpur,Adobe Creative Suite,P.G.D.A.V. College (Evening),SEVEN HILLS SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,M&T Bank Corp.,motivationalquotes/
699,Male,Female,left,Bengali,Graduated,complicated,Muslim,Surat,Mathematics ,Lady Hardinge Medical College,NEW GARDEN BDG. SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Thrivent Financial for Lutherans,muskaanjainxD
700,,Other,,Hindi,New Job,,Sikh,Surat, Scala,Bhaskaracharya College of Applied Sciences,SUNRISE SCHOOL (PVT),"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",National Oilwell Varco,shrey.gulati.90
701,Female,Male,apolitical,English,Bought Vehicle,complicated,,Mumbai,Accounting ,Ramanujan College,GREEN HILL ACADEMY,,ResMed,100021995799645
702,Female,Male,,,Bought Vehicle,divorced,Sikh,Kolkata, Google Search Console Operator,Maharshi Valmiki College of Education,RAMAN HIDDEN VALLEY ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Home Depot,sanchit.jain.7127
703,Female,Male,left,Tamil,Married,married,Hindu,Visakhapatnam,R,Nehru Homeopathic Medical College & Hospital,RAMAN HIDDEN VALLEY ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",PBF Energy,aniket.pradhan.311
704,Male,,right,Tamil,Graduated,committed,Atheist,Surat, Google Analytics,Ramjas College,LITTLE FLOWER NURSERY SCHOOL,,Costco Wholesale,nirmit.pokhriyal
