,0,1,2,3,4,5,6,7,8,9,10,11,12,username
354,Male,Female,,Hindi,Graduated,married,Christian,Hyderabad, operating a PoS,Kamla Nehru College for Women,ST. THOMAS SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Genesis Healthcare,priya.kaushal.3956
355,Male,Female,right,Punjabi,Bought Vehicle,married,Hindu,Lucknow, Google Analytics,Lakshmi Bai College for Women,ST.TERESAS SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Apache,abhishrut.khanna
356,Male,Female,,English,Graduated,committed,Hindu,, ERP systems,IIT Kanpur,BRIGHT LIFE ACADEMY,,NiSource,agam.deep.5895
357,Female,Male,right,Tamil,Married,committed,Christian,Jaipur, Scala,Shyama Prasad Mukherji College for Women,ENLIGHTEN ACADEMY,The only place you find success before work is in the dictionary. May V Smith,American National Insurance,durvish.eklaudiya.5
358,Female,Male,left,English,Married,complicated,Hindu,Jaipur,Frequency analysis,Moti Lal Nehru College (Evening),IDEAL ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Middleby,vaibhav.pulastya
359,Male,Female,,Hindi,Bought House,complicated,,Pune,,Gargi College,"BAHAI SCHOOL, SARAMSA","Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Kroger,pratham.bhasin.37
360,,Male,left,,New Job,live-in,Hindu,Ahmedabad, operating a PoS,Kamla Nehru College for Women,PRASHANT VIDYA MANDIR SS(PVT),,Global Partners,dennis.saji.3
361,Male,Female,apolitical,English,Bought Vehicle,married,,Chennai,SEM Marketing,Institute of Home Economics,SPLENDOUR ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Republic Services,vaibhav.juneja.50
362,Male,Female,left,,,married,Hindu,Delhi,Frequency analysis,Jesus & Mary College,SUNRISE BOARDING SCHOOL (PVT),Nobody can make you feel inferior without your consent. Eleanor Roosevelt,L3 Technologies,smita.alice.16
363,Female,Female,,Hindi,Graduated,committed,Hindu,Delhi, Scala,Nehru Homeopathic Medical College & Hospital,PIONEER ACADEMY GYALSHING,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Foundation Building Materials,sakshi.saini.988711
364,Female,Male,left,Punjabi,,married,Atheist,Jaipur,Mathematics ,Bhaskaracharya College of Applied Sciences,RADIANT STARS ACADEMY,,Old Republic International,akhilesh.penta.1
365,,Male,left,Bengali,,live-in,Muslim,Ahmedabad, pallet-stacker,Institute of Human Behaviour & Allied Sciences,LITTLE SCHOLRS ACADEMY,The only place you find success before work is in the dictionary. May V Smith,NewMarket,100008342496129
366,Male,Female,right,Hindi,Bought Vehicle,divorced,Atheist,Chennai,C#,Sri Guru Gobind Singh College of Commerce,TOUCH WOOD ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Revlon,allen.steven.77
367,,Female,right,Hindi,Bought Vehicle,married,Atheist,Lucknow, Google Search Console Operator,Ram Lal Anand College,MARIGOLD NURSERY SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Hartford Financial Services,lohanhemant
368,Male,Female,apolitical,Hindi,Married,single,Atheist,Jaipur,Frequency analysis,IIT Bombay,ST.LUTHER ENGLISH BOARDING SCHOOL,It took me a long time not to judge myself through someone elses eyes. Sally Field,Kennametal,shubham.malhotra.568
369,Male,Female,left,English,Married,divorced,Buddhism,Lucknow, CRMs,All India Institute of Ayurveda,GREEN HILL ACADEMY,,Graybar Electric,indumathi.sriram.7
370,Female,Male,apolitical,Bengali,New Job,divorced,Buddhism,Lucknow,R,Ram Lal Anand College,St. EDMUNDS ACADEMY GURUTHANG,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,JPMorgan Chase,WeaveIIITD/
371,Male,Female,,English,New Job,committed,Hindu,Nagpur, Stethoscope Usage,Maharshi Valmiki College of Education,RAINDOW PRY (PVT),"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Adobe,hritik.malhotra.9
372,Female,Male,right,Bengali,Bought House,divorced,Sikh,Delhi,C#,Bhaskaracharya College of Applied Sciences,INDRAKIL SARASWATI VIDHALAYA,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",W.W. Grainger,harshit.kanojia.9
373,,Male,left,English,Bought House,single,Jainism,Surat,Mathematics ,Nehru Homeopathic Medical College & Hospital,VIDYA BHARATI NAYABAZAR,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Whiting Petroleum,iamagambajaj
374,Female,Male,right,Punjabi,Bought Vehicle,divorced,Sikh,Kolkata,Frequency analysis,Delhi Institute of Pharmaceutical Sciences and Research,ANUGRAH PS MANPUR,It took me a long time not to judge myself through someone elses eyes. Sally Field,State Farm Insurance,shruti.dabas.10
375,Male,Female,apolitical,,Married,single,Atheist,Lucknow, ERP systems,Ahilya Bai College of Nursing,MODERN ACADEMY,,Martin Marietta Materials,mohit.arora.180
376,,Male,,English,Bought Vehicle,single,Hindu,Kolkata, Ableton Live Suite,Shyama Prasad Mukherji College for Women,NORTHWAY ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Hewlett Packard Enterprise,chirag.malhotra.507
377,Male,Female,apolitical,Hindi,Bought Vehicle,complicated,Buddhism,Surat, Scala,Gargi College,ANGLES ENGLISH SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Zebra Technologies,sarthakdua27
378,Female,Male,apolitical,,Bought Vehicle,complicated,,Mumbai, Google Search Console Operator,IIT Delhi,SUNRISE BOARDING SCHOOL (PVT),,Euronet Worldwide,preyansh.rastogi
379,Female,Male,left,Hindi,New Job,,Jainism,,operating a road roller,Mata Sundri College for Women,MOUNT CARMEL SCHOOL,,Applied Materials,harshit.garg.98284
380,,Female,,Tamil,Bought House,married,Sikh,Surat, Scala,Ayurvedic & Unani Tibia College,LITTLE BUD,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Veritiv,steve.james.1232
381,Male,Female,,Punjabi,Bought House,,Hindu,Delhi, bookkeeping,Sri Guru Tegh Bahadur Khalsa College,POLE STAR ENGLISH SCHOOL HEE,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Crestwood Equity Partners,sharma1299raghav
382,Female,,right,Tamil,Bought Vehicle,complicated,Hindu,Delhi,Frequency analysis,Sri Guru Gobind Singh College of Commerce,NEW HORIZON ACADEMY,,Hertz Global Holdings,singh.yashvardhan29
383,Female,Male,apolitical,Hindi,Bought Vehicle,married,Buddhism,Kolkata,,IIT Delhi,SARASWATI SISHU VIDYALAYA,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Peabody Energy,kundu.sanjay
384,Female,Male,left,Hindi,Bought Vehicle,married,Atheist,,Mathematics ,Chacha Nehru Bal Chikitsalaya,SUNRISE BOARDING SCHOOL (PVT),,IDEXX Laboratories,mukulchhabra123
385,Female,Male,,English,Graduated,complicated,Hindu,Mumbai,Adobe Creative Suite,G.B. Pant Hospital,RIVERINE ELEMENTRY SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Western Union,maanika.arora
386,Female,Male,right,English,Graduated,married,Jainism,Chennai,R,Zakir Husain Post Graduate Evening College,LITTLE ANGEL ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Stifel Financial,senskori.boi
387,Male,,,,,committed,,, C++,IIT Delhi,PRASHANTI VIDYA GIRI,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Range Resources,anant.john
388,,Male,right,English,Bought House,,Atheist,Bangalore, Ableton Live Suite,Amar Jyoti Institute of Physiotherapy,EUREKA RESIDENTIAL SCHOOL BRANCH II,,Foot Locker,chaudhary.sunnyrathee
389,,Male,apolitical,Hindi,Bought House,married,Hindu,Pune,Adobe Creative Suite,Shyama Prasad Mukherji College for Women,VENUS ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Prologis,aanchal.kapai
390,Male,Female,left,Bengali,,divorced,Buddhism,Bangalore, Crystallization ,Satyawati College (Evening),HIMALAYAN BAPTISE SCHOOL,,Best Buy,stutirawat1D
391,Male,Female,apolitical,Hindi,,complicated,Jainism,Kanpur, Stethoscope Usage,Ayurvedic & Unani Tibia College,SIKKIM HOMES ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",New Residential Investment,mayan.bhandari.18
392,Male,Female,,Hindi,Graduated,complicated,,Visakhapatnam,operating a road roller,Kasturba Hospital,KYI-DE-KHANG SEC.SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Plexus,deepankar.aggarwal.12
393,Male,Female,apolitical,Hindi,,live-in,Buddhism,Kolkata, operating a PoS,Lady Irwin College,SAIPARTI VIDYA MANDIR,,3M,nehabhairavi.prakriya
394,Female,Male,apolitical,Punjabi,Graduated,single,Buddhism,Ahmedabad, Scala,Sri Guru Gobind Singh College of Commerce,EBENEZER ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Humana,hardik.gauba.90
395,Male,Female,,Hindi,,divorced,Jainism,Visakhapatnam, Google Analytics,Indira Gandhi Institute of Physical Education & Sports Sciences,SA-VELLIE ROW,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Tailored Brands,dilkiran.taneja
396,Male,Female,,Tamil,,single,Sikh,Delhi, bookkeeping,College of Art,SHALOM ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,salesforce.com,notmanan
397,Female,,,Hindi,Married,divorced,Hindu,Delhi, Google Search Console Operator,Indraprastha College for Women,Rainbow Academy,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Steel Dynamics,nayan.arora.94
398,Female,Male,apolitical,Hindi,Graduated,married,Atheist,Nagpur, Stethoscope Usage,Shyama Prasad Mukherji College for Women,NEW LIGHT ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Fifth Third Bancorp,100004361920689
399,Male,Female,left,Hindi,Married,live-in,Muslim,Bangalore,Accounting ,Dyal Singh College (Evening),GREEN VALE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Moog,100010433745280
400,Female,,apolitical,,,married,Hindu,Delhi, Stethoscope Usage,Maharaja Agarsen College,LITTLE SCHOLRS ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",AMN Healthcare Services,abhishek.sabu.129
401,Male,Female,left,English,Graduated,,Atheist,Surat, Scala,Shaheed Sukhdev College of Business Studies,RIVERINE ELEMENTRY SCHOOL,,Wabash National,100015978780822
402,Male,Female,apolitical,Bengali,New Job,divorced,Atheist,, ERP systems,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),PADMA ODZER CHOLING,,Acadia Healthcare,aryan.khosla.1
403,Female,Male,right,Punjabi,Married,,Atheist,Kolkata,Accounting ,IIT Delhi,TINY PEARLS SCHOOL,,3M,gargarjun14
404,Male,Female,,English,Graduated,single,Muslim,Jaipur,R,Kirori Mal College,EUREKA RESIDENTIAL SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Crane,athira.james.3
405,Female,Male,,Hindi,,live-in,Buddhism,Pune, pallet-stacker,Sri Guru Nanak Dev Khalsa College,ANSHU ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Huntsman,kritika.029
406,Female,Male,right,English,Graduated,committed,Christian,Chennai, Google Search Console Operator,Shaheed Rajguru College of Applied Sciences for Women,GREEN VALE ACADEMY,,IDEX,kapeesh.shukla
407,,,apolitical,Punjabi,Graduated,divorced,Hindu,Bangalore,Frequency analysis,Bhim Rao Ambedkar College,MOUNT PANDIM PRESTINE ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,BrightView Holdings,100008339340599
408,Female,Male,,English,Bought House,live-in,Jainism,, CRMs,Maitreyi College for Women,MT. EVEREST SCHOOL,,W.W. Grainger,mayank.malik.19
409,Female,Male,apolitical,English,Graduated,married,Atheist,Lucknow, Ableton Live Suite,Delhi Institute of Pharmaceutical Sciences and Research,DIVYA JYOTI SCHOOL (P),Nothing lasts forever. Not even your troubles. Arnold H Glasgow,GEO Group,chirag.sachdeva.568
410,Male,,apolitical,Punjabi,New Job,single,Hindu,Mumbai, operating a PoS,Sri Aurobindo College,EAST POINT ENGLISH SCHOOL,,Deluxe,100009422656740
411,Male,Female,apolitical,Hindi,Bought Vehicle,,Atheist,Mumbai,C#,Sri Guru Gobind Singh College of Commerce,BLOOSOM (PVT),"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Abercrombie & Fitch,jeenu.john.5243
412,Male,,apolitical,Punjabi,Graduated,,Hindu,Ahmedabad, operating a PoS,Shyam Lal College,ADARSH VIDHYA MANDIR,"Hope never abandons you, you abandon it. George Weinberg",AMN Healthcare Services,deepika.lohan
413,Male,Female,,Hindi,Bought House,single,Muslim,Lucknow,operating a road roller,Lakshmi Bai College for Women,GYANUDAYA ACADEMY MEMDOGOAN,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Nuance Communications,avisionx
414,Female,Male,right,English,,,Hindu,Surat, forklifting,Moti Lal Nehru College,ST. THOMAS SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",PG&E,harsh.anand.sat
415,Male,Female,left,Hindi,New Job,single,Jainism,Jaipur, ERP systems,Kalindi College for Women,PARADISE ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Triple-S Management,vian.pouldon
416,,Other,,,Married,single,Sikh,Visakhapatnam, C++,Rajkumari Amrit Kaur College of Nursing,LELIUM ACADEMY SCHOOL,,Ensign Group,ishika.sahni.98
417,Female,Male,apolitical,Hindi,Graduated,committed,Atheist,Kolkata, Ableton Live Suite,Shaheed Bhagat Singh College (Evening),DIVYA JYOTI ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Johnson & Johnson,tanujdabas37
418,Female,Male,left,Hindi,Bought Vehicle,divorced,Hindu,Hyderabad,Mathematics ,Jesus & Mary College,GREENFINCH SCHOOL,,International Flavors & Fragrances,susy.andrat
419,,Male,,Tamil,New Job,committed,Sikh,Jaipur, C++,Bhagini Nivedita College,MOUNT PANDIM PRESTINE ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",SM Energy,kaashvi.pruthi
420,Male,Female,,Bengali,Graduated,complicated,Sikh,Visakhapatnam,C#,Vivekananda College,SA-VELLIE ROW,,PNC Financial Services,100005812693751
421,Female,Male,,Tamil,New Job,committed,Sikh,Visakhapatnam,Frequency analysis,Maharshi Valmiki College of Education,KARMA DHARMA CHAKRA UPS,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Hyster-Yale Materials Handling,yatharth.ojha.90
422,Female,Male,apolitical,Tamil,Graduated,divorced,Hindu,Mumbai,Java,Sri Guru Gobind Singh College of Commerce,GOOD SHEPHERD SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Barnes & Noble,shaurya.bagga.507
423,Male,,,Hindi,Graduated,committed,Hindu,Lucknow,Frequency analysis,Mata Sundri College for Women,MT OLIVES ENGLISH SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Murphy Oil,100016779841513
424,Female,Male,left,Hindi,Graduated,committed,Buddhism,Surat, CRMs,IIIT Ahemdabad,PRATAP INTERNATIONAL SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,F5 Networks,arushi.dheer
425,Female,Male,apolitical,Bengali,Bought House,divorced,Buddhism,Jaipur, Ableton Live Suite,Shivaji College,"GYAN JYOTI ACADEMY,BURIAKHOP","People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Teradyne,renny.toppo
426,Male,Female,apolitical,Tamil,New Job,married,Sikh,Delhi, Google Search Console Operator,Indira Gandhi Institute of Physical Education & Sports Sciences,NORTH SIKKIM ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",HC2 Holdings,jaspreetsmarwah
427,Male,Female,right,English,Married,divorced,Sikh,,C#,Sri Venkateswara College,NEW LIGHT ACADEMY,,Cintas,tirkey.patras
428,Male,Female,left,Bengali,Graduated,committed,Hindu,Bangalore,Java,Gargi College,LITTLE ANGELS ACADEMY,,Sabre,jagdeep.lather.1
429,Male,Female,left,English,Bought House,divorced,Sikh,Chennai, Google Search Console Operator,Holy Family College of Nursing,JUBILANT SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Hexcel,aatish.chauhan.790
430,Male,Female,left,Tamil,New Job,single,Jainism,Surat,C#,Aryabhatta College(Formally Ram Lal Anand College-Evg.),SIKKIM HIMALAYAN ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",UGI,100009490171036
431,Female,Male,apolitical,Hindi,Bought Vehicle,single,,Surat, Google Analytics,Bharati College,SPLENDOUR ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Teradata,rishabh.khurana.50
432,,Female,right,Hindi,Married,single,Sikh,Visakhapatnam,Accounting ,Deen Dayal Upadhyaya College,SWARSWATI BAL VIDHALAYA,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Chesapeake Energy,pari.arora.712714
433,Male,Female,right,Hindi,Bought House,divorced,Sikh,Hyderabad,,Aryabhatta College(Formally Ram Lal Anand College-Evg.),PHUSPANJALI VIDHALAYA,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",News Corp.,100007926002513
434,Female,Male,,English,,live-in,Buddhism,, Google Analytics,Acharya Narendra Dev College,PARAMOUNT ACADEMY,The only place you find success before work is in the dictionary. May V Smith,International Flavors & Fragrances,ayushi.yadav.712
435,Male,Female,,Tamil,Married,complicated,Hindu,, Scala,Kalindi College for Women,SUNMARG ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Xilinx,garv.madan
436,Female,Male,left,Punjabi,Bought House,live-in,Sikh,Delhi, Google Analytics,Amar Jyoti Institute of Physiotherapy,RAMAN HIDDEN VALLEY ACADEMY,,Corning,shreya.srivatsan.22
437,Male,Female,left,Hindi,Married,single,Sikh,Hyderabad,Adobe Creative Suite,Lakshmi Bai College for Women,MOUNT ZION ACADEMY HEE,,Nordson,edwin.soreng
438,,,left,,New Job,single,Hindu,Jaipur,Frequency analysis,Ayurvedic & Unani Tibia College,ST MARRYS CONVENT,It took me a long time not to judge myself through someone elses eyes. Sally Field,PerkinElmer,shohini.ahuja
439,Male,Female,apolitical,English,Bought House,complicated,Christian,Chennai,Accounting ,Ayurvedic & Unani Tibia College,MOTHER TERESA MEMORIAL SCHOOL,,Equinix,Bhupeender
440,Female,Male,apolitical,Hindi,Married,committed,,Kanpur, forklifting,IIIT Ahemdabad,PALKHANG ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Marathon Oil,ashiliene.francis.9
441,Female,,apolitical,English,Bought Vehicle,complicated,Hindu,, operating a PoS,Delhi Institute of Pharmaceutical Sciences and Research,HAPPY HOURS (PVT),It took me a long time not to judge myself through someone elses eyes. Sally Field,Equifax,deepanshu.yadav.148
442,,Female,apolitical,Punjabi,Bought House,,Buddhism,Delhi, Google Analytics,Dyal Singh College (Evening),ANSHU ACADEMY,,IQVIA Holdings,100009695940187
443,Female,Male,,Bengali,Married,divorced,Christian,Jaipur, bookkeeping,Ramjas College,EBENEZER ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Ross Stores,kingikjot.wadhwa
444,Female,Male,,Hindi,Bought Vehicle,committed,Muslim,Delhi, forklifting,Ahilya Bai College of Nursing,WISDOM LAKE,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Univar,abin.paul.37
445,Female,Male,apolitical,Tamil,Married,married,Christian,Lucknow,C#,Ramanujan College,EVERGREEN ENGLISH SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Dominion Energy,reena.rajeev.142
446,Male,Female,right,Hindi,,live-in,Hindu,Chennai, Crystallization ,Maulana Azad Medical College,AMBIKA DAHAL MEM. SCHOOL (PVT),I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Insperity,mansha.gandhi.98
447,Female,Male,right,Hindi,New Job,divorced,Jainism,Kolkata, Crystallization ,Shaheed Bhagat Singh College,EVERSHINE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Service Corp. International,manav.kakkar.1257
448,Male,Female,,Hindi,New Job,live-in,Hindu,Nagpur, CRMs,St. Stephen's College,MATRI ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Hartford Financial Services,sudhanshu.kumar36
449,Female,Male,,,,complicated,,Kolkata, Google Search Console Operator,Kamla Nehru College for Women,MT. EVEREST SCHOOL,,Dell Technologies,100009832142943
450,Female,Male,right,Tamil,Bought House,committed,Muslim,,Adobe Creative Suite,Rajkumari Amrit Kaur College of Nursing,SARASWATI SISHU VIDYALAYA,,Ross Stores,akshit1511
451,Female,Male,left,Bengali,Graduated,single,Hindu,Lucknow,Adobe Creative Suite,Sri Aurobindo College,LABDANG ENGLISH SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Hospitality Properties Trust,bhavleen.taneja
452,,Other,apolitical,,Bought Vehicle,committed,Christian,Kolkata, C++,Maulana Azad Institute of Dental Sciences,MANJUSRI PUBLIC SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Brown & Brown,ridhima.garg.961
453,,Male,apolitical,Hindi,Married,complicated,Hindu,Ahmedabad, Google Search Console Operator,Swami Shraddhanand College,DOLPHIN ACADEMY,The only place you find success before work is in the dictionary. May V Smith,Apple,prabhjot.m.singh
454,Female,Male,right,Hindi,New Job,live-in,Buddhism,Kanpur,Java,Delhi Institute of Pharmaceutical Sciences and Research,ST MARY SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Waters,shriya.narayanan.9
455,,Male,apolitical,Tamil,Bought Vehicle,divorced,Muslim,Lucknow, pallet-stacker,IIT Mandi,SUNRISE SCHOOL (PVT),The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Chemours,dhruvvermaa
456,Female,Male,apolitical,Hindi,Graduated,divorced,Hindu,Bangalore,operating a road roller,Moti Lal Nehru College,SARASWATI VIDYA NIKETAN,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,William Lyon Homes,aishwarya.verghese
457,Female,Male,left,Tamil,Bought House,married,Sikh,Delhi, Google Analytics,Delhi Institute of Pharmaceutical Sciences and Research,TSUGLAGKHANG MONASTIC SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Becton Dickinson,kashish.kukreja.186
458,Female,Male,right,English,,divorced,Hindu,Pune, bookkeeping,National Institute of Health & Family Welfare,SARASWATI VIDYA NIKETAN,,Hawaiian Electric Industries,vaibhav.sarda.1232
459,Male,Female,right,,New Job,divorced,,Hyderabad,Adobe Creative Suite,Delhi College of Arts & Commerce,SKYLARK ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Triple-S Management,arushi.sawhney.3
460,Male,Female,,Hindi,Married,live-in,Hindu,Ahmedabad, Google Analytics,Acharya Narendra Dev College,SYARI MODEL SCHOOL,,Hub Group,saurav.kundu.9480
461,Female,Male,,Punjabi,,complicated,Hindu,Lucknow,Java,,KYI-DE-KHANG SEC.SCHOOL,,Curtiss-Wright,anchit.v.pandey
462,Female,Male,left,English,Married,committed,Hindu,Bangalore,Accounting ,Delhi Institute of Pharmaceutical Sciences and Research,SUN RISE ACADEMY,,Martin Marietta Materials,shivang.chandna
463,Female,Male,right,Bengali,,,,Ahmedabad, ERP systems,Satyawati College (Evening),RANGUTHANG HEDH-ZI-BAH,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Nordson,lavanya.verma.92560
464,,Male,apolitical,Punjabi,Married,complicated,Hindu,Jaipur, Stethoscope Usage,Kalindi College for Women,LITTLE ANGELS ACADEMY,,BrightView Holdings,Agastyavjha
465,Male,Female,,Hindi,Bought Vehicle,complicated,Jainism,Pune, operating a PoS,College of Art,ST. JOSHEP SS,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",J.Crew Group,100005750508198
466,Male,Female,apolitical,,,single,Hindu,Delhi,Frequency analysis,College of Vocational Studies,SARASWATI SISHU VIDHLAYA,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Allegheny Technologies,100007562835201
467,Female,Male,right,Tamil,Married,single,Buddhism,Lucknow, pallet-stacker,Mata Sundri College for Women,ST. JOSHEP SS,,Cracker Barrel Old Country Store,husain.khan.1023
468,Male,Female,left,,New Job,single,,Ahmedabad,C#,Sri Guru Nanak Dev Khalsa College,SARASWATI VIDYA NIKETAN,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Apache,ayush.ns9
